"video_shortname","Function_name",execution_count,exec_time_avg
"Test06_Television_D09.mp4","saveFileYuv",0,NaN
"12262452854.mp4","calc_RAPIQUE_features",1,5.001562e+01
"12262452854.mp4","calc_RAPIQUE_features/deep_learning",8,4.238281e-01
"12262452854.mp4","calc_RAPIQUE_features/temporal NSS",8,1.726562e+00
"12262452854.mp4","clipValue",24,1.627604e-02
"12262452854.mp4","convertRGBToHSI",0,NaN
"12262452854.mp4","convertRGBToLAB",16,3.671875e-01
"12262452854.mp4","convertRGBToLMS",0,NaN
"12262452854.mp4","convertRGBToYuv",0,NaN
"12262452854.mp4","convertYuvToRgb",24,3.645833e-02
"12262452854.mp4","gauDerivative",80,0
"12262452854.mp4","loadFileYuv",0,NaN
"12262452854.mp4","progressbar",1,0
"12262452854.mp4","rapique_basic_extractor",432,5.881076e-02
"12262452854.mp4","RAPIQUE_spatial_features",16,1.910156e+00
"12262452854.mp4","saveFileYuv",0,NaN
"6913535960.mp4","calc_RAPIQUE_features",1,5.046875e+01
"6913535960.mp4","calc_RAPIQUE_features/deep_learning",8,3.808594e-01
"6913535960.mp4","calc_RAPIQUE_features/temporal NSS",8,1.666016e+00
"6913535960.mp4","clipValue",24,1.627604e-02
"6913535960.mp4","convertRGBToHSI",0,NaN
"6913535960.mp4","convertRGBToLAB",16,3.535156e-01
"6913535960.mp4","convertRGBToLMS",0,NaN
"6913535960.mp4","convertRGBToYuv",0,NaN
"6913535960.mp4","convertYuvToRgb",24,3.710938e-02
"6913535960.mp4","gauDerivative",80,1.953125e-04
"6913535960.mp4","loadFileYuv",0,NaN
"6913535960.mp4","progressbar",1,0
"6913535960.mp4","rapique_basic_extractor",432,6.119792e-02
"6913535960.mp4","RAPIQUE_spatial_features",16,1.985352e+00
"6913535960.mp4","saveFileYuv",0,NaN
"9060241382.mp4","calc_RAPIQUE_features",1,4.782812e+01
"9060241382.mp4","calc_RAPIQUE_features/deep_learning",8,4.121094e-01
"9060241382.mp4","calc_RAPIQUE_features/temporal NSS",8,1.642578e+00
"9060241382.mp4","clipValue",24,1.562500e-02
"9060241382.mp4","convertRGBToHSI",0,NaN
"9060241382.mp4","convertRGBToLAB",16,3.750000e-01
"9060241382.mp4","convertRGBToLMS",0,NaN
"9060241382.mp4","convertRGBToYuv",0,NaN
"9060241382.mp4","convertYuvToRgb",24,3.385417e-02
"9060241382.mp4","gauDerivative",80,1.953125e-04
"9060241382.mp4","loadFileYuv",0,NaN
"9060241382.mp4","progressbar",1,4.687500e-02
"9060241382.mp4","rapique_basic_extractor",432,5.559172e-02
"9060241382.mp4","RAPIQUE_spatial_features",16,1.833008e+00
"9060241382.mp4","saveFileYuv",0,NaN
"9917916796.mp4","calc_RAPIQUE_features",1,4.817188e+01
"9917916796.mp4","calc_RAPIQUE_features/deep_learning",8,4.179688e-01
"9917916796.mp4","calc_RAPIQUE_features/temporal NSS",8,1.724609e+00
"9917916796.mp4","clipValue",24,1.822917e-02
"9917916796.mp4","convertRGBToHSI",0,NaN
"9917916796.mp4","convertRGBToLAB",16,3.671875e-01
"9917916796.mp4","convertRGBToLMS",0,NaN
"9917916796.mp4","convertRGBToYuv",0,NaN
"9917916796.mp4","convertYuvToRgb",24,4.231771e-02
"9917916796.mp4","gauDerivative",80,1.953125e-04
"9917916796.mp4","loadFileYuv",0,NaN
"9917916796.mp4","progressbar",1,3.125000e-02
"9917916796.mp4","rapique_basic_extractor",432,5.562789e-02
